ProbeName	Mode	ExamName	SubModeIndex	BeamStyleIndex	SysTxFreqIndex	TxpgWaveformStyle	TxFocusLocCm	NumTxElements	ProbeNumTxCycles	IsTxChannelModulationEn	IsPresetCpaEn	CpaDelayOffsetClk	TxPulseRle	TxpgWaveformLut	ElevAperIndex	SystemPulserSel	VTxIndex
L10-5v	M	Breast	1	20	17	0	0.5	8	1	0	0	0	1.33:0.17:-1.33:0.17	null	0	null	1
L10-5v	M	Breast	1	20	17	0	1	11	1	0	0	0	1.33:0.17:-1.33:0.17	null	0	null	1
L10-5v	M	Breast	1	20	17	0	1.5	14	1	0	0	0	1.33:0.17:-1.33:0.17	null	0	null	1
L10-5v	M	Breast	1	20	17	0	2	17	1	0	0	0	1.33:0.17:-1.33:0.17	null	0	null	1
L10-5v	M	Breast	1	20	17	0	3	22	1	0	0	0	1.33:0.17:-1.33:0.17	null	0	null	1
L10-5v	M	Breast	1	20	17	0	4	27	1	0	0	0	1.33:0.17:-1.33:0.17	null	0	null	1
L10-5v	M	Breast	1	20	17	0	5	33	1	0	0	0	1.33:0.17:-1.33:0.17	null	0	null	1
L10-5v	M	Breast	1	20	17	0	7	47	1	0	0	0	1.33:0.17:-1.33:0.17	null	0	null	1
L10-5v	M	Breast	1	20	17	1	0.5	8	1	0	0	0	null	null	0	null	1
L10-5v	M	Breast	1	20	17	1	1	11	1	0	0	0	null	null	0	null	1
L10-5v	M	Breast	1	20	17	1	1.5	14	1	0	0	0	null	null	0	null	1
L10-5v	M	Breast	1	20	17	1	2	17	1	0	0	0	null	null	0	null	1
L10-5v	M	Breast	1	20	17	1	3	22	1	0	0	0	null	null	0	null	1
L10-5v	M	Breast	1	20	17	1	4	27	1	0	0	0	null	null	0	null	1
L10-5v	M	Breast	1	20	17	1	5	33	1	0	0	0	null	null	0	null	1
L10-5v	M	Breast	1	20	17	1	7	47	1	0	0	0	null	null	0	null	1
L10-5v	M	Breast	1	20	17	1	0.5	8	1.5	0	0	0	null	null	0	null	1
L10-5v	M	Breast	1	20	17	1	1	11	1.5	0	0	0	null	null	0	null	1
L10-5v	M	Breast	1	20	17	1	1.5	14	1.5	0	0	0	null	null	0	null	1
L10-5v	M	Breast	1	20	17	1	2	17	1.5	0	0	0	null	null	0	null	1
L10-5v	M	Breast	1	20	17	1	3	22	1.5	0	0	0	null	null	0	null	1
L10-5v	M	Breast	1	20	17	1	4	27	1.5	0	0	0	null	null	0	null	1
L10-5v	M	Breast	1	20	17	1	5	33	1.5	0	0	0	null	null	0	null	1
L10-5v	M	Breast	1	20	17	1	7	47	1.5	0	0	0	null	null	0	null	1
L10-5v	M	Breast	1	20	19	0	0.5	8	1	0	0	0	1.25:0.25:-1.25:0.25	null	0	null	1
L10-5v	M	Breast	1	20	19	0	1	11	1	0	0	0	1.25:0.25:-1.25:0.25	null	0	null	1
L10-5v	M	Breast	1	20	19	0	1.5	14	1	0	0	0	1.25:0.25:-1.25:0.25	null	0	null	1
L10-5v	M	Breast	1	20	19	0	2	17	1	0	0	0	1.25:0.25:-1.25:0.25	null	0	null	1
L10-5v	M	Breast	1	20	19	0	3	22	1	0	0	0	1.25:0.25:-1.25:0.25	null	0	null	1
L10-5v	M	Breast	1	20	19	0	4	27	1	0	0	0	1.25:0.25:-1.25:0.25	null	0	null	1
L10-5v	M	Breast	1	20	19	0	5	33	1	0	0	0	1.25:0.25:-1.25:0.25	null	0	null	1
L10-5v	M	Breast	1	20	19	0	7	47	1	0	0	0	1.25:0.25:-1.25:0.25	null	0	null	1
L10-5v	M	Breast	1	20	19	0	0.5	8	1	0	0	0	1.33:0.17:-1.33:0.17	null	0	null	1
L10-5v	M	Breast	1	20	19	0	1	11	1	0	0	0	1.33:0.17:-1.33:0.17	null	0	null	1
L10-5v	M	Breast	1	20	19	0	1.5	14	1	0	0	0	1.33:0.17:-1.33:0.17	null	0	null	1
L10-5v	M	Breast	1	20	19	0	2	17	1	0	0	0	1.33:0.17:-1.33:0.17	null	0	null	1
L10-5v	M	Breast	1	20	19	0	3	22	1	0	0	0	1.33:0.17:-1.33:0.17	null	0	null	1
L10-5v	M	Breast	1	20	19	0	4	27	1	0	0	0	1.33:0.17:-1.33:0.17	null	0	null	1
L10-5v	M	Breast	1	20	19	0	5	33	1	0	0	0	1.33:0.17:-1.33:0.17	null	0	null	1
L10-5v	M	Breast	1	20	19	0	7	47	1	0	0	0	1.33:0.17:-1.33:0.17	null	0	null	1
L10-5v	M	Breast	1	20	19	1	0.5	8	1	0	0	0	null	null	0	null	1
L10-5v	M	Breast	1	20	19	1	1	11	1	0	0	0	null	null	0	null	1
L10-5v	M	Breast	1	20	19	1	1.5	14	1	0	0	0	null	null	0	null	1
L10-5v	M	Breast	1	20	19	1	2	17	1	0	0	0	null	null	0	null	1
L10-5v	M	Breast	1	20	19	1	3	22	1	0	0	0	null	null	0	null	1
L10-5v	M	Breast	1	20	19	1	4	27	1	0	0	0	null	null	0	null	1
L10-5v	M	Breast	1	20	19	1	5	33	1	0	0	0	null	null	0	null	1
L10-5v	M	Breast	1	20	19	1	7	47	1	0	0	0	null	null	0	null	1
L10-5v	M	Breast	1	20	19	1	0.5	8	1.5	0	0	0	null	null	0	null	1
L10-5v	M	Breast	1	20	19	1	1	11	1.5	0	0	0	null	null	0	null	1
L10-5v	M	Breast	1	20	19	1	1.5	14	1.5	0	0	0	null	null	0	null	1
L10-5v	M	Breast	1	20	19	1	2	17	1.5	0	0	0	null	null	0	null	1
L10-5v	M	Breast	1	20	19	1	3	22	1.5	0	0	0	null	null	0	null	1
L10-5v	M	Breast	1	20	19	1	4	27	1.5	0	0	0	null	null	0	null	1
L10-5v	M	Breast	1	20	19	1	5	33	1.5	0	0	0	null	null	0	null	1
L10-5v	M	Breast	1	20	19	1	7	47	1.5	0	0	0	null	null	0	null	1
L10-5v	M	Breast	1	20	20	0	0.5	8	1	0	0	0	1.25:0.25:-1.25:0.25	null	0	null	1
L10-5v	M	Breast	1	20	20	0	1	11	1	0	0	0	1.25:0.25:-1.25:0.25	null	0	null	1
L10-5v	M	Breast	1	20	20	0	1.5	14	1	0	0	0	1.25:0.25:-1.25:0.25	null	0	null	1
L10-5v	M	Breast	1	20	20	0	2	17	1	0	0	0	1.25:0.25:-1.25:0.25	null	0	null	1
L10-5v	M	Breast	1	20	20	0	3	22	1	0	0	0	1.25:0.25:-1.25:0.25	null	0	null	1
L10-5v	M	Breast	1	20	20	0	4	27	1	0	0	0	1.25:0.25:-1.25:0.25	null	0	null	1
L10-5v	M	Breast	1	20	20	0	5	33	1	0	0	0	1.25:0.25:-1.25:0.25	null	0	null	1
L10-5v	M	Breast	1	20	20	0	7	47	1	0	0	0	1.25:0.25:-1.25:0.25	null	0	null	1
L10-5v	M	Breast	1	20	20	0	0.5	8	1	0	0	0	1.33:0.17:-1.33:0.17	null	0	null	1
L10-5v	M	Breast	1	20	20	0	1	11	1	0	0	0	1.33:0.17:-1.33:0.17	null	0	null	1
L10-5v	M	Breast	1	20	20	0	1.5	14	1	0	0	0	1.33:0.17:-1.33:0.17	null	0	null	1
L10-5v	M	Breast	1	20	20	0	2	17	1	0	0	0	1.33:0.17:-1.33:0.17	null	0	null	1
L10-5v	M	Breast	1	20	20	0	3	22	1	0	0	0	1.33:0.17:-1.33:0.17	null	0	null	1
L10-5v	M	Breast	1	20	20	0	4	27	1	0	0	0	1.33:0.17:-1.33:0.17	null	0	null	1
L10-5v	M	Breast	1	20	20	0	5	33	1	0	0	0	1.33:0.17:-1.33:0.17	null	0	null	1
L10-5v	M	Breast	1	20	20	0	7	47	1	0	0	0	1.33:0.17:-1.33:0.17	null	0	null	1
L10-5v	M	Breast	1	20	20	1	0.5	8	1	0	0	0	null	null	0	null	1
L10-5v	M	Breast	1	20	20	1	1	11	1	0	0	0	null	null	0	null	1
L10-5v	M	Breast	1	20	20	1	1.5	14	1	0	0	0	null	null	0	null	1
L10-5v	M	Breast	1	20	20	1	2	17	1	0	0	0	null	null	0	null	1
L10-5v	M	Breast	1	20	20	1	3	22	1	0	0	0	null	null	0	null	1
L10-5v	M	Breast	1	20	20	1	4	27	1	0	0	0	null	null	0	null	1
L10-5v	M	Breast	1	20	20	1	5	33	1	0	0	0	null	null	0	null	1
L10-5v	M	Breast	1	20	20	1	7	47	1	0	0	0	null	null	0	null	1
L10-5v	M	Breast	1	20	20	1	0.5	8	1.5	0	0	0	null	null	0	null	1
L10-5v	M	Breast	1	20	20	1	1	11	1.5	0	0	0	null	null	0	null	1
L10-5v	M	Breast	1	20	20	1	1.5	14	1.5	0	0	0	null	null	0	null	1
L10-5v	M	Breast	1	20	20	1	2	17	1.5	0	0	0	null	null	0	null	1
L10-5v	M	Breast	1	20	20	1	3	22	1.5	0	0	0	null	null	0	null	1
L10-5v	M	Breast	1	20	20	1	4	27	1.5	0	0	0	null	null	0	null	1
L10-5v	M	Breast	1	20	20	1	5	33	1.5	0	0	0	null	null	0	null	1
L10-5v	M	Breast	1	20	20	1	7	47	1.5	0	0	0	null	null	0	null	1
L10-5v	M	PV-Arterial	0	15	24	2	0.5	7	1	0	0	0	null	null	0	null	1
L10-5v	M	PV-Arterial	0	15	24	2	1	10	1	0	0	0	null	null	0	null	1
L10-5v	M	PV-Arterial	0	15	24	2	1.5	13	1	0	0	0	null	null	0	null	1
L10-5v	M	PV-Arterial	0	15	24	2	2	15	1	0	0	0	null	null	0	null	1
L10-5v	M	PV-Arterial	0	15	24	2	3	20	1	0	0	0	null	null	0	null	1
L10-5v	M	PV-Arterial	0	15	24	2	4	27	1	0	0	0	null	null	0	null	1
L10-5v	M	PV-Arterial	0	15	24	2	5	33	1	0	0	0	null	null	0	null	1
L10-5v	M	PV-Arterial	0	15	24	2	7	47	1	0	0	0	null	null	0	null	1
L10-5v	M	PV-Arterial	0	15	24	2	0.5	7	1.5	0	0	0	null	null	0	null	1
L10-5v	M	PV-Arterial	0	15	24	2	1	10	1.5	0	0	0	null	null	0	null	1
L10-5v	M	PV-Arterial	0	15	24	2	1.5	13	1.5	0	0	0	null	null	0	null	1
L10-5v	M	PV-Arterial	0	15	24	2	2	15	1.5	0	0	0	null	null	0	null	1
L10-5v	M	PV-Arterial	0	15	24	2	3	20	1.5	0	0	0	null	null	0	null	1
L10-5v	M	PV-Arterial	0	15	24	2	4	27	1.5	0	0	0	null	null	0	null	1
L10-5v	M	PV-Arterial	0	15	24	2	5	33	1.5	0	0	0	null	null	0	null	1
L10-5v	M	PV-Arterial	0	15	24	2	7	47	1.5	0	0	0	null	null	0	null	1
